Make Year,Time Counter  (Sec), Trip Duration (min), Latitude (deg), Longitude (deg), Input voltage read by the scan tool (V),Engine Power (HP), Hard Brake Count, Hard Accel Count, Idling Count, Seconds Idling (sec), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT), Calculated load value (%),Engine RPM (RPM), Absolute throttle position (%), O2 voltage (Bank 1  Sensor 1) (V), O2 voltage (Bank 1  Sensor 2) (V), Bearing (deg),Vehicle Speed (KmpH),GPS Speed (kmpH),Instant Fuel Economy (KmpL),Fuel Rate (LpH),Trip Distance (Km),Trip Fuel( L),Acceleration X (m/sec^2),Acceleration Y (m/sec^2),Acceleration Z (m/sec^2),Acceleration G X (m/sec^2),Acceleration G Y (m/sec^2),Acceleration G Z (m/sec^2),Engine Coolant Temp (°C),Intake Manifold Absolute Pressure (mmHg),Intake Air temperature (°C),Distance Travelled MIL Activated (km),Mass Air Flow Rate (g/min),Boost (KPa),Acceleration (m/sec^2),Engine Torque (Kg/m),Altitude (m),Horizontal Accuracy GPS (m)
Chrysler 2021,48.671,0.227878,41.53123,-93.64584,14.2,7.208357,0,0,0,0,-2.519302,-3.116425,-1.934006,-7.150162,-40.57132,11.30139,-18.95625,-37.98581,27.45098,1218,12.94118,0.115,0.8,63.21705,15.99996011026,30.28248,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.749530652682,0.238440945484,-0.352960167602,1.422496513368,-7.51514602391,-6.16390223071,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.48656752,4.847987256
Chrysler 2021,49.666,0.227878,41.53126,-93.64576,14.2,7.208357,0,0,0,0,-0.06211853,-4.26535,2.117157,-8.560041,-39.52678,10.87526,-19.12775,-35.13803,27.45098,1218,12.94118,0.115,0.8,65.4258,15.99996011026,27.331648,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.2743609203713,0.40830227557,0.1807108131213,0.98914630122,-7.76183366525,-6.75891645485,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.61397392,4.865470584
Chrysler 2021,50.668,0.227878,41.53128,-93.64568,14.2,7.208357,0,0,0,0,3.065506,-2.42009,-1.281647,-2.77512,-40.69361,7.016434,-20.72272,-34.50385,27.45098,1218,12.94118,0.115,0.8,69.5149,15.99996011026,27.261856,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.474067053733,-0.1920929968643,0.00565012052108,0.1145122421751,-7.17101045486,-6.66296510005,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.48671992,4.912086696
Chrysler 2021,51.666,0.227878,41.5313,-93.6456,14.2,7.208357,0,0,0,0,3.072281,1.267654,-0.332489,-1.153188,-42.12106,5.976563,-20.9682,-33.39948,27.45098,1218,12.94118,0.115,0.8,74.67867,15.99996011026,26.058944,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.937139630595,-0.423084209667,-0.0968343937771,-0.667913174509,-6.80412453917,-6.70128772978,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.5417668,4.917804744
Chrysler 2021,52.665,0.227878,41.53131,-93.64553,14.2,7.208357,0,0,0,0,3.425354,0.02902222,0.3364716,-0.329043,-43.18903,6.111465,-21.86992,-33.71402,27.45098,1218,12.94118,0.115,0.8,74.67867,15.99996011026,22.298272,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.395085494608,-0.1960208149508,-0.02905393307299,-0.2303717047702,-6.85471845716,-6.91654124399,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.44374312,4.918441776
Chrysler 2021,53.668,0.227878,41.53131,-93.64546,14.2,7.208357,0,0,0,0,5.489777,-6.85968,-1.554199,0.2995755,-43.89408,6.041992,-22.58018,-33.14456,27.45098,1218,12.94118,0.115,0.8,79.25529,15.99996011026,20.757808,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.01854575400545,0.240793399602,0.1035302621451,0.165855635344,-7.21502067125,-7.11038858397,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.58529224,4.911144864
Chrysler 2021,54.665,0.227878,41.53131,-93.64541,14.2,7.208357,0,0,0,0,-4.652725,-1.989395,-0.1944427,0.9656589,-44.83549,4.624283,-22.52422,-32.7811,27.45098,1218,12.94118,0.115,0.8,83.44337,15.99996011026,17.1736,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.0974611865535,-0.0791908659717,0.097794486447,0.0748446170724,-6.99916974708,-6.96548923658,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.51369472,4.926141024
Chrysler 2021,55.665,0.227878,41.53132,-93.64539,14.2,7.208357,0,0,0,0,1.264877,3.158508,-0.748764,-0.9287352,-49.85423,5.787231,-19.80583,-34.60312,27.45098,1218,12.94118,0.115,0.8,83.44337,15.99996011026,12.4666592,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.2277456307945,-0.0538135919132,0.124823934326,0.396826213119,-6.79289567033,-7.19151746614,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.70611496,4.934791248
Chrysler 2021,56.668,0.227878,41.53132,-93.64536,14.2,7.208357,0,0,0,0,2.340424,-0.4611206,-0.5220337,-0.9304417,-48.29884,5.317383,-19.56277,-34.69351,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,9.0399376,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.0811793267355,-0.1326316557818,0.2193759782151,0.1776811216614,-6.61237118206,-7.36830204614,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.7645756,4.9407318
Chrysler 2021,57.665,0.227878,41.53132,-93.64536,14.2,7.208357,0,0,0,0,1.312683,1.128922,1.073349,-0.7946944,-48.32962,4.846054,-21.28493,-34.29904,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,6.7829424,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.1648112042374,-0.1868459390896,0.1499435905793,0.0511937053978,-6.39352711207,-7.46140960761,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.84522568,4.926311712
Chrysler 2021,58.666,0.227878,41.53132,-93.64534,14.2,7.208357,0,0,0,0,0.3161163,-1.085571,0.07624817,-0.420896,-48.50703,4.5905,-20.89436,-33.84256,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,5.7573856,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.0879089365742,-0.01173618876843,0.0788488182895,0.2480350446406,-6.49112439227,-7.47443070633,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.84492088,4.925912424
Chrysler 2021,59.661,0.227878,41.53132,-93.64534,14.2,7.208357,0,0,0,0,2.022873,3.158752,-2.593826,-1.152997,-47.63649,4.618896,-21.10911,-33.55667,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,2.948984,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.425273290449,0.874043385187,-0.793529896236,0.556245060945,-7.52682295022,-6.46387823088,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.93559888,4.92247428
Chrysler 2021,60.674,0.227878,41.53131,-93.64535,14.2,7.208357,0,0,0,0,0.06907654,-0.09216309,-0.6538391,-0.8762408,-46.19543,4.420349,-20.93475,-33.85867,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,0.95928256,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.0557991265874,0.0566689981613,-0.02304282758358,0.1234935998814,-6.93345465148,-6.9954267908,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.9349588,4.927601016
Chrysler 2021,61.669,0.227878,41.53131,-93.64535,14.2,7.208357,0,0,0,0,0.2326813,0.2543182,0.004760742,-0.5618165,-45.04412,3.712936,-21.3392,-34.20273,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,0.22801824,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.0456551054666,0.0935478160344,-0.02349091553368,0.111518456273,-7.07251705972,-6.90531237515,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.99585784,4.923352104
Chrysler 2021,62.675,0.227878,41.53132,-93.64535,14.2,7.208357,0,0,0,0,3.692932,2.389175,-0.190918,-0.6067964,-44.26821,3.490234,-21.65443,-33.49762,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,0.104383056,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.001157034959234,0.001751900745287,-0.1261306771732,0.120050750666,-7.03479488796,-6.73646481319,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.99829624,4.924132392
Chrysler 2021,63.665,0.227878,41.53132,-93.64536,14.2,7.208357,0,0,0,0,-1.240402,0.1096344,0.6058197,-0.3605064,-43.49538,3.369034,-21.86166,-33.5856,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.0405940982223,0.0785445049711,0.0499201553795,0.1402587826451,-7.18628098496,-6.83660718174,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.12030768,4.926851208
Chrysler 2021,64.666,0.227878,41.53132,-93.64535,14.2,7.208357,0,0,0,0,-1.955063,0.05599975,1.256912,-0.5038472,-43.12573,3.311981,-22.17107,-33.14453,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,0.1982248,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.0932735256145,0.1640701415661,-0.2573153511677,0.1721426131705,-7.34150699023,-6.45669407131,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.14661192,4.92704628
Chrysler 2021,65.665,0.227878,41.53132,-93.64536,14.2,7.208357,0,0,0,0,-1.872498,-1.912186,2.318085,-1.560983,-40.11802,3.006531,-22.21664,-32.42664,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,0.23993296,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.397038354615,0.630111144887,-0.671078532894,0.661626349083,-8.35565306947,-5.44195058211,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.15688368,4.916920824
Chrysler 2021,66.67,0.227878,41.53132,-93.64535,14.2,7.208357,0,0,0,0,-3.349716,-2.310745,2.616806,0.6334923,-39.45586,0.5627899,-21.76679,-33.49631,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,0.92723648,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.128185889356,0.00487909895949,0.0773756236162,0.1085246703709,-8.03172580672,-5.89521100518,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.10253784,4.922904048
Chrysler 2021,67.665,0.227878,41.53132,-93.64532,14.2,7.208357,0,0,0,0,5.593674,-0.5326996,-2.042526,-0.2763622,-38.77266,0.5316467,-22.16953,-32.79276,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,5.7407152,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.237097992278,0.0988258111106,-0.1903201218478,0.321831755875,-8.12677799857,-5.63924217339,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.14280192,4.921882968
Chrysler 2021,68.666,0.227878,41.53132,-93.64527,14.2,7.208357,0,0,0,0,-4.014618,-0.6934509,3.93695,1.847025,-40.0019,-0.806488,-20.77378,-33.15683,27.45098,1218,12.94118,0.115,0.8,89.57703,15.99996011026,11.6249024,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.2427340370889,-0.684761964187,0.445845529143,0.1032855679023,-6.94543028277,-6.68796487807,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.1536528,4.927302312
Chrysler 2021,69.665,0.227878,41.53132,-93.6452,14.2,7.208357,0,0,0,0,38.11433,33.33255,-29.86087,3.027031,-39.40659,-2.422302,-21.47073,-31.79303,27.45098,1218,12.94118,0.115,0.8,88.28831,15.99996011026,16.621168,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.606635067066,-1.149444804732,-0.815163452012,0.1333730842143,-6.23006538378,-6.02708620584,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,287.98363536,4.922105472
Chrysler 2021,70.665,0.227878,41.53132,-93.64512,14.2,7.208357,0,0,0,0,-6.764069,-6.709625,9.212784,1.132807,-38.11167,-6.948105,9.209488,1.862885,27.45098,1218,12.94118,0.115,0.8,88.28831,15.99996011026,20.87168,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.545922365478,0.339770209128,0.2264318470442,0.1719929253994,-7.29046501477,-7.0811977922,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.0827868,4.92788448
Chrysler 2021,71.667,0.227878,41.53132,-93.64502,14.2,7.208357,0,0,0,0,-3.584076,-3.188126,12.60434,2.077839,-43.12365,-3.237579,6.93055,-2.257172,27.45098,1218,12.94118,0.115,0.8,88.28831,15.99996011026,21.936608,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.02358102385331,-0.0411366744824,0.577333327732,-0.380959187462,-6.51716963772,-7.7425245219,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.56400504,4.870670472
Chrysler 2021,72.664,0.227878,41.53133,-93.64497,14.2,7.208357,0,0,0,0,5.36145,12.98578,-7.375762,1.342153,-45.9576,-3.638885,8.745209,4.527191,27.45098,1218,12.94118,0.115,0.8,87.47577,15.99996011026,19.030736,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.2343450906062,0.386255714439,-0.768603880058,-0.480203002664,-6.72299260899,-6.57554817325,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.45842232,4.86428796
Chrysler 2021,73.664,0.227878,41.53133,-93.64491,14.2,7.208357,0,0,0,0,3.355179,-4.095459,7.020859,-1.817834,-39.48108,-1.300323,3.955307,4.687622,27.45098,1218,12.94118,0.115,0.8,87.47577,15.99996011026,17.802208,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.985300627003,1.647425630522,-0.636503126658,0.945137608835,-8.42690335123,-6.76969421821,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.47421096,4.862099496
Chrysler 2021,74.664,0.227878,41.53135,-93.64485,14.2,7.208357,0,0,0,0,2.822723,1.210403,-5.308014,-1.559512,-41.28288,-0.7954865,4.527847,3.150208,27.45098,1218,12.94118,0.115,0.8,87.47577,15.99996011026,18.043904,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.0596231904135,0.2200551053232,-0.681973644639,-0.0540378035288,-7.37174324943,-6.08411752095,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.81058824,4.856655768
Chrysler 2021,75.667,0.227878,41.53135,-93.64481,14.2,7.208357,0,0,0,0,2.194199,-10.8299,3.405319,2.01833,-43.4392,-3.451965,5.65593,3.898926,27.45098,1218,12.94118,0.115,0.8,90,15.99996011026,15.3685216,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,1.360931892985,-0.1089387120493,0.2926218226022,-1.775763005975,-6.94797537112,-7.0626354113,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.82476144,4.859069784
Chrysler 2021,76.668,0.227878,41.53135,-93.64475,14.2,7.208357,0,0,0,0,5.46492,-8.32402,-19.49205,-1.127411,-40.46034,-1.577042,-0.8463593,6.218719,27.45098,1218,12.94118,0.115,0.8,89.63722,15.99996011026,15.4178576,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-1.10110275653,0.704742279339,-0.0357417577426,0.2008829395426,-7.67995497262,-6.84349263633,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.7509084,4.855771848
Chrysler 2021,77.673,0.227878,41.53134,-93.64471,14.2,7.208357,0,0,0,0,5.823227,-9.56929,-35.39632,-2.539738,-39.80313,1.188019,-3.010872,10.5831,27.45098,1218,12.94118,0.115,0.8,104.1555,15.99996011026,13.8413568,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.938787384801,0.0331462248271,1.700339693724,0.00718508311703,-7.17340619072,-8.76924364239,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,288.77343312,4.857484824
Chrysler 2021,78.665,0.227878,41.53132,-93.64467,14.2,7.208357,0,0,0,0,-1.946747,-24.01375,-11.97002,-7.168151,-33.45285,2.603714,-7.63459,15.18106,27.45098,1218,12.94118,0.115,0.8,115.752,15.99996011026,12.955968,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.1985757788532,0.0833766066644,-0.2446185302316,-0.59351765123,-7.43221881584,-6.35191263154,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.22529912,4.865129208
Chrysler 2021,79.667,0.227878,41.5313,-93.64466,14.2,7.208357,0,0,0,0,4.840454,-14.27132,-14.99739,-9.972541,-33.41665,11.22137,-13.32729,9.854492,27.45098,1218,12.94118,0.115,0.8,141.7267,15.99996011026,9.8712816,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.510597453583,0.596845468548,-0.1208636854131,0.839756625498,-8.11914273352,-6.17048898032,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.42729008,4.87137456
Chrysler 2021,80.665,0.227878,41.53128,-93.64467,14.2,7.208357,0,0,0,0,11.62117,16.72414,-17.98511,-16.17201,-33.19058,16.98306,-7.910259,12.31516,27.45098,1218,12.94118,0.115,0.8,162.6015,15.99996011026,7.500584,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-1.837283430213,0.409000879462,-0.2113662651366,3.84416850006,-7.98127819321,-5.57592281365,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.57374648,4.890153288
Chrysler 2021,81.671,0.227878,41.53126,-93.64467,14.2,7.208357,0,0,0,0,21.47942,39.09639,-16.95857,-15.55848,-34.76952,10.63953,-10.81437,13.72427,27.45098,1218,12.94118,0.115,0.8,172.407,15.99996011026,6.9713856,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-1.628818139074,-0.0516862333337,-0.443514106294,4.54785647274,-7.19870467372,-5.37459260912,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.39717584,4.913942928
Chrysler 2021,82.67,0.227878,41.53124,-93.64466,14.2,7.208357,0,0,0,0,5.397293,29.78448,-4.619385,-12.27576,-38.03849,1.133148,-5.722866,9.325623,27.45098,1218,12.94118,0.115,0.8,169.4129,15.99996011026,6.9380752,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.542058403201,-0.2438776199608,0.724004788136,3.58475846498,-6.92462456651,-6.70562809602,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.56591312,4.89984288
Chrysler 2021,83.66,0.227878,41.53123,-93.64464,14.2,7.208357,0,0,0,0,-7.977219,23.13455,-1.67659,-13.71705,-38.65957,-0.6447906,-5.666401,3.962372,27.45098,1218,12.94118,0.115,0.8,155.0574,15.99996011026,5.5311168,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.798232670865,-0.2292565903117,0.350055414072,3.70600525477,-6.81924266877,-6.70472893307,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.29003864,4.903884528
Chrysler 2021,84.669,0.227878,41.53122,-93.64468,14.2,7.208357,0,0,0,0,-0.02157593,11.71497,10.79727,-13.60672,-37.35754,-4.736343,-4.554478,0.6664734,27.45098,1218,12.94118,0.115,0.8,138.4444,15.99996011026,4.2289104,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.495428422216,-0.2247753755296,0.1506374090956,2.220489915448,-6.73855879606,-6.55354458906,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.33819704,4.906307688
Chrysler 2021,85.66,0.227878,41.53123,-93.64468,14.2,7.208357,0,0,0,0,-2.895905,-30.90297,-27.73094,-2.732148,-48.99074,-10.78532,-5.073879,-7.594971,27.45098,1218,12.94118,0.115,0.8,180,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,1.351330966286,-1.037052179191,0.601381212229,-0.1326246453588,-5.44853733172,-7.83712865628,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.5017832,4.913260176
Chrysler 2021,86.663,0.227878,41.53123,-93.6446,14.2,7.208357,0,0,0,0,48.78111,-6.515137,-10.24876,-1.010209,-55.56055,-11.30193,0.3159714,-10.87714,27.45098,1218,12.94118,0.115,0.8,102.8521,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.8102524983,0.36220722034,0.1431378719309,-0.2874032942011,-6.48109339136,-7.76348263866,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.43628168,4.91607348
Chrysler 2021,87.67,0.227878,41.53123,-93.6446,14.2,7.208357,0,0,0,0,1.939255,0.5764618,1.015244,0.8099895,-46.08664,-11.19185,-3.46526,-7.497253,27.45098,1218,12.94118,0.115,0.8,102.8521,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.2412120742556,0.439145698362,-0.2119731544077,-0.0449067580514,-7.05395467882,-7.0205728733,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.54088904,4.92436404
Chrysler 2021,88.679,0.227878,41.53123,-93.64459,14.2,7.208357,0,0,0,0,-1.569977,3.42981,-0.01860046,0.8510973,-45.64374,-11.41885,-3.368351,-7.626862,27.45098,1218,12.94118,0.115,0.8,102.8521,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.114093415121,0.0928470480553,-0.067663688393,-0.1766332767836,-6.92522197647,-6.98449967495,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.71261336,4.908398616
Chrysler 2021,89.66,0.227878,41.53123,-93.64459,14.2,7.208357,0,0,0,0,0.3489075,7.643661,-0.2830353,0.4930294,-29.11222,-11.11742,-18.14769,-5.986786,27.45098,1218,12.94118,0.115,0.8,102.8521,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.388966919334,0.783401663807,-1.691674810896,-0.499063783743,-8.23126073336,-4.703384231,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.49007888,4.890025272
Chrysler 2021,90.665,0.227878,41.53123,-93.64468,14.2,7.208357,0,0,0,0,-9.624649,4.212219,5.182693,2.32548,-32.03123,-14.73093,-18.21058,-7.075867,27.45098,1218,12.94118,0.115,0.8,180,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,0.319169014339,0.336649961291,-0.2103110440746,-0.503404759585,-8.41582688289,-5.18792942871,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.35919776,4.888537848
Chrysler 2021,91.667,0.227878,41.53123,-93.64468,14.2,7.208357,0,0,0,0,-33.91808,-100.1353,-93.12103,-1.714886,-23.73935,-7.972305,-25.41201,-9.01001,27.45098,1218,12.94118,0.115,0.8,180,15.99996011026,0,8.03976638936,1.990107763251,0.0581377615548,0.00918731498853,-0.844820284511,0.716566424532,-1.74947544373,0.00823290665876,-9.35901833734,-2.99587988497,66,300.025816,20,0,358.860948989,-58.00002422964,-0.014856009912,46.2564921616,289.35864912,4.886449968
